Timestamps (ns),3.4.5,3.4.6,3.4.7,Frequency,FFT – 3.4.5,FFT – 3.4.6,FFT – 3.4.7,FFT – 3.4.5(V),FFT – 3.4.6(V),FFT – 3.4.7(V),,,Expected f (Hz),Measured f (Hz),%Error
-153216,-0.164609053497942,-0.181069958847737,-0.0823045267489712,467618.522877755,-56.2345849553318,-49.4695593892458,-56.6855236653955,0.00154266189501492,0.00336141420123493,0.00146461614336751,,,,,
-152208,-0.11522633744856,-0.181069958847737,0.11522633744856,469527.169909909,-56.1782142037154,-48.874019748929,-56.6107697284158,0.00155270620949585,0.00359997108524389,0.00147727556220069,,,,,
-151200,0.279835390946502,-0.197530864197531,0.510288065843621,471435.816942063,-56.2591803857276,-48.5137591107776,-56.8213470541015,0.00153829978985377,0.00375242520508097,0.00144189171792453,,,,,
-150192,0.888888888888889,-0.197530864197531,0.921810699588477,473344.463974217,-56.3401465677398,-48.1534984726262,-57.0319243797872,0.0015240270367905,0.00391133555973353,0.00140735539084,,,,,
-149184,1.46502057613169,1.81069958847737,1.33333333333333,475253.111006371,-56.475022098855,-47.8363384811638,-56.9372242123025,0.00150054455428354,0.0040567951276896,0.00142278339958439,,,,,
-148176,1.79423868312757,1.81069958847737,1.7283950617284,477161.758038525,-56.6098976299703,-47.5191784897015,-56.8425240448178,0.0014774238940877,0.00420766422535403,0.00143838053650733,,,,,
-147168,1.7283950617284,1.82716049382716,1.49794238683128,479070.405070679,-56.621153685096,-47.3408061293937,-56.7477641271756,0.00147551053866349,0.00429496563735759,0.00145415865877154,,,,,
-146160,1.31687242798354,1.82716049382716,1.10288065843621,480979.052102834,-56.6324097402217,-47.1624337690859,-56.6530042095333,0.00147359966115304,0.00438407839554506,0.00147010985703052,,,,,
-145152,0.707818930041152,1.81069958847737,0.691358024691358,482887.699134988,-56.6414008764586,-46.2353775508092,-56.7259684620965,0.00147207506427784,0.00487788011640945,0.00145781218826844,,,,,
-144144,0.131687242798354,-0.181069958847737,0.279835390946502,484796.346167142,-56.6503920126955,-45.3083213325325,-56.7989327146597,0.00147055204476161,0.00542730131245848,0.00144561739117697,,,,,
-143136,-0.164609053497942,-0.197530864197531,-0.11522633744856,486704.993199296,-56.6229812779207,-44.308945173384,-56.7481896793684,0.00147520011003648,0.00608909488093451,0.00145408741618467,,,,,
-142128,-0.0987654320987654,-0.181069958847737,0.148148148148148,488613.64023145,-56.5955705431458,-43.3095690142354,-56.6974466440771,0.00147986286674027,0.00683158614833344,0.00146260706796366,,,,,
-141120,0.312757201646091,-0.181069958847737,0.54320987654321,490522.287263604,-56.9013478403524,-41.5268915337495,-56.0259924572679,0.00142867224587183,0.00838794208729096,0.00158015750118818,,,,,
-140112,0.938271604938272,-0.197530864197531,0.954732510288066,492430.934295758,-57.2071251375589,-39.7442140532635,-55.3545382704586,0.00137925238344582,0.0102988633872255,0.00170715551924527,,,,,
-139104,1.49794238683128,1.81069958847737,1.36625514403292,494339.581327912,-57.2015395163997,-36.1820095219426,-52.5256569594762,0.00138013962231743,0.0155202789937118,0.00236437931935423,,,,,
-138096,1.81069958847737,1.81069958847737,1.76131687242798,496248.228360066,-57.1959538952404,-32.6198049906218,-49.6967756484938,0.00138102743192783,0.0233888974914874,0.00327462231927261,,,,,
-137088,1.7119341563786,1.82716049382716,1.46502057613169,498156.875392221,-56.5633786381509,-24.0626424552877,-41.6439886574326,0.00148535775530465,0.0626423262748096,0.00827562050715928,,,,,
-136080,1.28395061728395,1.81069958847737,1.06995884773663,500065.522424375,-55.9308033810613,-15.5054799199536,-33.5912016663715,0.00159756975874394,0.16777451962188,0.0209141354639418,,,,,
-135072,0.65843621399177,1.82716049382716,0.65843621399177,501974.169456529,-56.5148962507208,-26.2984892369927,-43.7448806494942,0.00149367181966947,0.0484256588469885,0.0064976448148541,,,,,
-134064,0.0987654320987654,-0.181069958847737,0.246913580246914,503882.816488683,-57.0989891203802,-37.0914985540317,-53.898559632617,0.00139653088240031,0.0139773574679281,0.00201870109394627,,,,,
-133056,-0.181069958847737,-0.197530864197531,-0.148148148148148,505791.463520837,-57.047241607012,-39.9399390410043,-55.4323266346339,0.00140487576156759,0.0100693873568793,0.00169193497575022,,,,,
-132048,-0.0823045267489712,-0.181069958847737,0.181069958847737,507700.110552991,-56.9954940936438,-42.7883795279768,-56.9660936366508,0.00141327050501583,0.00725405799884081,0.00141806232272399,,,,,
-131040,0.362139917695473,-0.197530864197531,0.576131687242798,509608.757585145,-57.3254030070896,-44.4141753839817,-57.0507267480778,0.00136059806706945,0.00601577009991862,0.00140431217991199,,,,,
-130032,0.987654320987654,-0.181069958847737,0.97119341563786,511517.404617299,-57.6553119205354,-46.0399712399865,-57.1353598595049,0.00130988872515414,0.00498886139328611,0.00139069536440465,,,,,
-129024,1.54732510288066,1.81069958847737,1.38271604938272,513426.051649453,-57.3065828153519,-47.3403750775901,-57.330932890347,0.00136354934544757,0.00429517878750115,0.0013597321161736,,,,,
-128016,1.81069958847737,1.81069958847737,1.79423868312757,515334.698681607,-56.9578537101684,-48.6407789151937,-57.5265059211891,0.0014194082151915,0.00369795016582892,0.00132945825166062,,,,,
-127008,1.69547325102881,1.82716049382716,1.4320987654321,517243.345713762,-57.1567115413837,-49.3562529411055,-57.2782064914919,0.00138728095096195,0.00340555072145625,0.00136801127064901,,,,,
-126000,1.23456790123457,1.82716049382716,1.03703703703704,519151.992745916,-57.3555693725989,-50.0717269670173,-57.0299070617946,0.00135588086380229,0.00313627150078468,0.00140768229035031,,,,,
-124992,0.625514403292181,-0.0329218106995885,0.609053497942387,521060.63977807,-57.3483907585704,-50.8114515671489,-57.5287894458593,0.00135700191979719,0.00288023167144577,0.00132910878237033,,,,,
-123984,0.065843621399177,-0.181069958847737,0.213991769547325,522969.286810224,-57.3412121445419,-51.5511761672804,-58.0276718299239,0.00135812390269251,0.0026450944948879,0.0012549210624326,,,,,
-122976,-0.181069958847737,-0.181069958847737,-0.181069958847737,524877.933842378,-57.474537147272,-51.7366357605767,-58.0606913759622,0.00133743641153477,0.0025892155820974,0.0012501595165611,,,,,
-121968,-0.0493827160493827,-0.181069958847737,0.213991769547325,526786.580874532,-57.6078621500021,-51.922095353873,-58.0937109220005,0.00131706404058775,0.00253451713862499,0.00124541603741887,,,,,
-120960,0.411522633744856,-0.181069958847737,0.609053497942387,528695.227906686,-57.6631170960477,-52.1143587093342,-57.8266828108603,0.00130871218255702,0.00247903161036738,0.00128429815737266,,,,,
-119952,1.03703703703704,1.81069958847737,1.02057613168724,530603.87493884,-57.7183720420934,-52.3066220647955,-57.5596546997202,0.00130041328590889,0.00242476076864671,0.00132439418433154,,,,,
-118944,1.58024691358025,1.81069958847737,1.4320987654321,532512.521970994,-57.4923525112249,-52.6154573111849,-57.5462881106757,0.0013346960477041,0.00234006076198372,0.0013264338442495,,,,,
-117936,1.81069958847737,1.81069958847737,1.79423868312757,534421.169003148,-57.2663329803564,-52.9242925575743,-57.5329215216313,0.00136988260506111,0.00225831943529504,0.00132847664538675,,,,,
-116928,1.66255144032922,1.82716049382716,1.39917695473251,536329.816035302,-57.3265776656829,-53.5320432346524,-57.7083498382224,0.00136041407553698,0.00210570650257719,0.0013019146322953,,,,,
-115920,1.18518518518519,1.82716049382716,1.00411522633745,538238.463067457,-57.3868223510094,-54.1397939117306,-57.8837781548135,0.00135101099180434,0.00196340686162342,0.00127588370911192,,,,,
-114912,0.576131687242798,-0.181069958847737,0.592592592592593,540147.110099611,-57.6258844782278,-54.1831861536151,-58.0362725142546,0.00131433410122826,0.00195362269743967,0.00125367906668094,,,,,
-113904,0.0329218106995885,-0.181069958847737,0.181069958847737,542055.757131765,-57.8649466054462,-54.2265783954995,-58.1887668736958,0.00127865290521758,0.00194388729027653,0.00123186085926904,,,,,
-112896,-0.197530864197531,-0.181069958847737,-0.148148148148148,543964.404163919,-57.9488753204896,-54.5063308500231,-58.275415238085,0.00126635722927926,0.00188227666184751,0.00121963320050986,,,,,
-111888,-0.0164609053497942,-0.181069958847737,0.246913580246914,545873.051196073,-58.0328040355331,-54.7860833045467,-58.3620636024742,0.00125417978999932,0.00182261875441954,0.00120752691555488,,,,,
-110880,0.444444444444444,-0.181069958847737,0.641975308641975,547781.698228227,-57.9135728367064,-54.994171975648,-58.0941243234033,0.0012715146201863,0.00177947299340987,0.00124535676375706,,,,,
-109872,1.08641975308642,1.81069958847737,1.05349794238683,549690.345260381,-57.7943416378797,-55.2022606467492,-57.8261850443323,0.00128908904627491,0.00173734859613226,0.0012843717593846,,,,,
-108864,1.59670781893004,1.81069958847737,1.46502057613169,551598.992292535,-57.8861401830005,-55.3930511037429,-57.872547615759,0.00127553679432483,0.00169960282707761,0.00127753444723589,,,,,
-107856,1.81069958847737,1.82716049382716,1.76131687242798,553507.639324689,-57.9779387281213,-55.5838415607365,-57.9189101871857,0.00126212701781774,0.00166267712550092,0.00127073353330061,,,,,
-106848,1.62962962962963,1.82716049382716,1.36625514403292,555416.286356844,-58.1231574012561,-55.5509573128843,-58.3920911367157,0.00124120103751468,0.00166898385048805,0.00120335964486278,,,,,
-105840,1.1522633744856,1.81069958847737,0.954732510288066,557324.933388998,-58.2683760743909,-55.5180730650321,-58.8652720862456,0.00122062200854494,0.00167531449760622,0.00113955789859662,,,,,
-104832,0.510288065843621,-0.181069958847737,0.559670781893004,559233.580421152,-58.3512204905554,-55.758508754293,-58.9163565863453,0.0012090352844199,0.00162957578398338,0.0011328754634902,,,,,
-103824,0.0164609053497942,-0.181069958847737,0.148148148148148,561142.227453306,-58.4340649067199,-55.9989444435539,-58.967441086445,0.00119755854698608,0.00158508580898655,0.0011262322145796,,,,,
-102816,-0.181069958847737,-0.181069958847737,-0.11522633744856,563050.87448546,-58.3298495996337,-56.0157577166676,-58.5711735633815,0.00121201367519429,0.00158202052670724,0.00117880324263604,,,,,
-101808,0,-0.181069958847737,0.279835390946502,564959.521517614,-58.2256342925475,-56.0325709897813,-58.1749060403179,0.00122664328400058,0.00157896117215461,0.00123382821665064,,,,,
-100800,0.493827160493827,-0.197530864197531,0.674897119341564,566868.168549768,-58.2842258080745,-56.0767890102549,-58.1466267990726,0.00121839668749749,0.00157094344157667,0.00123785182144234,,,,,
-99792,1.11934156378601,1.81069958847737,1.08641975308642,568776.815581922,-58.3428173236014,-56.1210070307284,-58.1183475578272,0.00121020553201364,0.00156296642384512,0.00124188854750596,,,,,
-98784,1.62962962962963,1.81069958847737,1.49794238683128,570685.462614076,-58.118029669235,-56.2473838641965,-58.2110991226337,0.00124193399931836,0.00154039041218418,0.00122869769589722,,,,,
-97776,1.81069958847737,1.81069958847737,1.7283950617284,572594.10964623,-57.8932420148685,-56.3737606976647,-58.3038506874401,0.00127449430519173,0.00151814049601366,0.00121564695232517,,,,,
-96768,1.61316872427984,1.81069958847737,1.33333333333333,574502.756678385,-58.1313398986378,-56.4160812973958,-58.431556256907,0.00124003232107891,0.00151076159157058,0.00119790447458069,,,,,
-95760,1.10288065843621,1.81069958847737,0.938271604938272,576411.403710539,-58.3694377824071,-56.4584018971268,-58.5592618263739,0.00120650217977163,0.00150341855220782,0.0011804209499113,,,,,
-94752,0.477366255144033,-0.181069958847737,0.510288065843621,578320.050742693,-58.3600530974443,-56.6628049140877,-58.6401264661727,0.00120780645167981,0.00146845199728941,0.00116948236328392,,,,,
-93744,-0.0164609053497942,-0.181069958847737,0.131687242798354,580228.697774847,-58.3506684124815,-56.8672079310486,-58.7209911059714,0.00120911213355247,0.00143429869558054,0.00115864514107017,,,,,
-92736,-0.197530864197531,-0.181069958847737,-0.0987654320987654,582137.344807001,-58.1807887683,-56.71530918271,-58.5013305635039,0.00123299285968535,0.00145960230612481,0.00118832017854656,,,,,
-91728,0.0329218106995885,-0.181069958847737,0.312757201646091,584045.991839155,-58.0109091241185,-56.5634104343714,-58.2816700210364,0.00125734524519936,0.00148535231790236,0.0012187552484246,,,,,
-90720,0.559670781893004,-0.181069958847737,0.707818930041152,585954.638871309,-58.1298876115652,-56.5879572035471,-58.3570049545481,0.00124023967272018,0.00148116056199192,0.00120823038208551,,,,,
-89712,1.18518518518519,1.81069958847737,1.11934156378601,587863.285903463,-58.248866099012,-56.6125039727228,-58.4323398880598,0.0012233668132615,0.00147698063547536,0.00119779640586697,,,,,
-88704,1.66255144032922,1.81069958847737,1.53086419753086,589771.932935617,-58.3551081151442,-56.8962383038478,-58.5442900710246,0.0012084942663112,0.00142951291974797,0.00118245738077805,,,,,
-87696,1.81069958847737,1.81069958847737,1.7119341563786,591680.579967771,-58.4613501312764,-57.1799726349728,-58.6562402539895,0.00119380252584543,0.00138357073792553,0.00116731478781191,,,,,
-86688,1.58024691358025,1.81069958847737,1.30041152263374,593589.226999926,-58.6773216499371,-57.1472973955537,-58.4739461465299,0.00116448505052651,0.00138878536165742,0.00119207256409071,,,,,
-85680,1.05349794238683,1.81069958847737,0.905349794238683,595497.87403208,-58.8932931685978,-57.1146221561346,-58.2916520390704,0.0011358875555565,0.00139401963910121,0.00121735543222361,,,,,
-84672,0.411522633744856,-0.181069958847737,0.493827160493827,597406.521064234,-58.5691842718854,-54.5661047326115,-57.902103810537,0.00117907324972973,0.0018693678245616,0.00127319466301082,,,,,
-83664,-0.0493827160493827,-0.181069958847737,0.0823045267489712,599315.168096388,-58.245075375173,-52.0175873090884,-57.5125555820035,0.00122390083545472,0.00250680547496395,0.00133159519973415,,,,,
-82656,-0.197530864197531,-0.181069958847737,-0.065843621399177,601223.815128542,-58.3584448006939,-54.3252839244704,-58.102031584725,0.0012080301122515,0.00192192220204424,0.00124422356027048,,,,,
-81648,0.065843621399177,-0.181069958847737,0.329218106995885,603132.462160696,-58.4718142262147,-56.6329805398523,-58.6915075874465,0.00119236518991687,0.00147350282564854,0.00116258474665664,,,,,
-80640,0.592592592592593,-0.181069958847737,0.740740740740741,605041.10919285,-58.4371994999366,-56.8424601961621,-58.7982667212036,0.00119712644598282,0.00143839110986309,0.00114838275967197,,,,,
-79632,1.23456790123457,1.81069958847737,1.1522633744856,606949.756225004,-58.4025847736585,-57.0519398524719,-58.9050258549607,0.00120190671431072,0.00140411606202555,0.00113435426234893,,,,,
-78624,1.69547325102881,1.81069958847737,1.54732510288066,608858.403257158,-58.7319815259053,-56.6418366056478,-59.1832556453231,0.00115718001264939,0.00147200121922425,0.00109859398723245,,,,,
-77616,1.79423868312757,1.81069958847737,1.67901234567901,610767.050289312,-59.0613782781521,-56.2317333588236,-59.4614854356854,0.00111411773121109,0.00154316843742384,0.00106396104712838,,,,,
-76608,1.54732510288066,1.81069958847737,1.26748971193416,612675.697321467,-59.0639241907644,-56.5041082636934,-59.2001222961845,0.00111379122110697,0.00149552813188952,0.00109646275798298,,,,,
-75600,0.987654320987654,1.81069958847737,0.872427983539095,614584.344353621,-59.0664701033766,-56.7764831685631,-58.9387591566835,0.0011134648066919,0.00144935856581331,0.00112995732587059,,,,,
-74592,0.378600823045268,-0.181069958847737,0.460905349794239,616492.991385775,-58.950965885525,-56.6565429874444,-58.7903673553704,0.00112837045386012,0.001469511031478,0.00114942762924681,,,,,
-73584,-0.065843621399177,-0.181069958847737,0.065843621399177,618401.638417929,-58.8354616676733,-56.5366028063257,-58.6419755540572,0.00114347563882799,0.00148994370514776,0.00116923342557032,,,,,
-72576,-0.181069958847737,-0.181069958847737,-0.0329218106995885,620310.285450083,-58.8421367378809,-56.5251237791312,-58.8054919234551,0.00114259722010994,0.00149191407450468,0.00114742789517063,,,,,
-71568,0.0987654320987654,-0.181069958847737,0.362139917695473,622218.932482237,-58.8488118080885,-56.5136447519366,-58.969008292853,0.0011417194761937,0.00149388704956772,0.00112602902536207,,,,,
-70560,0.65843621399177,-0.197530864197531,0.773662551440329,624127.579514391,-59.0769327366851,-56.3939398905758,-59.3203389812431,0.00111212438436579,0.00151461762235606,0.00108139174736867,,,,,
-69552,1.26748971193416,1.81069958847737,1.18518518518519,626036.226546545,-59.3050536652817,-56.274235029215,-59.6716696696332,0.00108329644198096,0.00153563587194583,0.00103852395003853,,,,,
-68544,1.7119341563786,1.81069958847737,1.58024691358025,627944.873578699,-59.3490868876227,-56.2171774208555,-59.5655996874648,0.00107781855443547,0.00154575666923381,0.00105128390535322,,,,,
-67536,1.81069958847737,1.81069958847737,1.64609053497942,629853.520610853,-59.3931201099638,-56.1601198124961,-59.4595297052965,0.00107236836683505,0.00155594416888241,0.00106420063746598,,,,,
-66528,1.49794238683128,1.81069958847737,1.23456790123457,631762.167643008,-59.3438903772006,-56.3760850613439,-59.0876303196779,0.00107846357427152,0.00151773429254199,0.0011107555298011,,,,,
-65520,0.938271604938272,1.82716049382716,0.839506172839506,633670.814675162,-59.2946606444373,-56.5920503101917,-58.7157309340594,0.00108459342610337,0.00148046274977365,0.00115934702869706,,,,,
-64512,0.329218106995885,-0.181069958847737,0.42798353909465,635579.461707316,-59.1362889927919,-56.2733376041614,-58.9383189527163,0.0011045504333002,0.00153579454185278,0.00113001459395976,,,,,
-63504,-0.0987654320987654,-0.181069958847737,0.0329218106995885,637488.10873947,-58.9779173411466,-55.9546248981311,-59.1609069713732,0.00112487465841174,0.00159319434085416,0.00110142429398135,,,,,
-62496,-0.164609053497942,-0.197530864197531,0,639396.755771624,-59.2016039112639,-55.8178033340198,-59.1633166638025,0.00109627574234297,0.00161848930267064,0.00110111877252415,,,,,
-61488,0.131687242798354,-0.181069958847737,0.395061728395062,641305.402803778,-59.4252904813813,-55.6809817699084,-59.1657263562318,0.00106840392772874,0.00164418586966292,0.00110081333581483,,,,,
-60480,0.707818930041152,-0.197530864197531,0.806584362139918,643214.049835932,-59.393560753848,-55.454121600909,-59.4208060096881,0.00107231396589326,0.00168769482983218,0.00106895568056282,,,,,
-59472,1.31687242798354,1.81069958847737,1.21810699588477,645122.696868086,-59.3618310263148,-55.2272614319097,-59.6758856631444,0.00107623831362557,0.00173235513769874,0.00103801998924887,,,,,
-58464,1.7283950617284,1.81069958847737,1.61316872427984,647031.34390024,-59.310087565897,-55.2705850713795,-59.4507951569748,0.00108266880025888,0.0017237359782745,0.00106527133805495,,,,,
-57456,1.79423868312757,1.81069958847737,1.61316872427984,648939.990932395,-59.2583441054792,-55.3139087108493,-59.2257046508052,0.001089137708827,0.00171515970261443,0.00109323812203516,,,,,
-56448,1.48148148148148,1.81069958847737,1.20164609053498,650848.637964549,-59.0002850121767,-55.0752194385533,-59.2054783392647,0.00112198163784577,0.00176294607406962,0.00109578684662317,,,,,
-55440,0.888888888888889,1.81069958847737,0.790123456790124,652757.284996703,-58.7422259188743,-54.8365301662573,-59.1852520277241,0.00115581600513936,0.00181206383017277,0.00109834151318934,,,,,
-54432,0.279835390946502,-0.181069958847737,0.395061728395062,654665.932028857,-59.0788577603815,-54.5478750603784,-59.1912808821312,0.00111187793539354,0.00187329531501521,0.00109757942158875,,,,,
-53424,-0.11522633744856,-0.181069958847737,-0.0164609053497942,656574.579061011,-59.4154896018888,-54.2592199544995,-59.1973097365383,0.00106961016088882,0.00193659587417698,0.0010968178587705,,,,,
-52416,-0.148148148148148,-0.197530864197531,0.0329218106995885,658483.226093165,-59.4856696086117,-54.1561618076597,-59.3580180767269,0.00106100277448932,0.00195971045517384,0.00107671086663395,,,,,
-51408,0.164609053497942,-0.197530864197531,0.42798353909465,660391.873125319,-59.5558496153345,-54.0531036608199,-59.5187264169154,0.00105246465360669,0.00198310092432154,0.00105697247820819,,,,,
-50400,0.757201646090535,-0.197530864197531,0.839506172839506,662300.520157473,-59.5000484589704,-53.5327800365838,-59.2512246628199,0.00105924781556942,0.0021055278884248,0.0010900307931841,,,,,
-49392,1.34979423868313,1.81069958847737,1.23456790123457,664209.167189627,-59.4442473026063,-53.0124564123477,-58.9837229087244,0.00106607469518676,0.00223551289526592,0.00112412305389803,,,,,
-48384,1.76131687242798,1.81069958847737,1.64609053497942,666117.814221781,-59.6123219145279,-52.7942229437866,-58.7859518317472,0.0010456441312076,0.00229239183439022,0.00115001209615993,,,,,
-47376,1.77777777777778,1.81069958847737,1.58024691358025,668026.461253935,-59.7803965264495,-52.5759894752255,-58.5881807547699,0.00102560510446912,0.00235071796432372,0.0011764973743116,,,,,
-46368,1.4320987654321,1.81069958847737,1.16872427983539,669935.10828609,-59.8208963037016,-52.1369892478006,-58.8666190708266,0.00102083413760445,0.00247258105652614,0.00113938119270126,,,,,
-45360,0.839506172839506,1.81069958847737,0.773662551440329,671843.755318244,-59.8613960809537,-51.6979890203758,-59.1450573868834,0.00101608536458878,0.00260076162852257,0.00110343595372743,,,,,
-44352,0.246913580246914,-0.181069958847737,0.362139917695473,673752.402350398,-59.970661802472,-51.3469724468354,-59.0370632069126,0.00100338339561947,0.00270801694565859,0.00111724093515237,,,,,
-43344,-0.131687242798354,-0.181069958847737,-0.0329218106995885,675661.049382552,-60.0799275239902,-50.9959558732949,-58.9290690269417,0.000990840212536997,0.00281969546826176,0.00113121862937638,,,,,
-42336,-0.148148148148148,-0.181069958847737,0.065843621399177,677569.696414706,-59.8473034810762,-50.1024068179006,-58.6490004237194,0.00101773527123911,0.00312521326569156,0.00116828816927963,,,,,
-41328,0.197530864197531,-0.181069958847737,0.460905349794239,679478.34344686,-59.6146794381622,-49.2088577625062,-58.3689318204971,0.00104536036105365,0.00346383432749764,0.00120657246179829,,,,,
-40320,0.806584362139918,-0.197530864197531,0.872427983539095,681386.990479014,-59.600703756721,-48.3052636881937,-57.9455620789807,0.00104704371000539,0.00384358788300127,0.00126684037468517,,,,,
-39312,1.39917695473251,1.81069958847737,1.28395061728395,683295.637511168,-59.5867280752799,-47.4016696138812,-57.5221923374644,0.00104872976966226,0.00426497528968907,0.00133011865076095,,,,,
-38304,1.76131687242798,1.81069958847737,1.67901234567901,685204.284543322,-59.7883212774842,-46.3824199166295,-57.3617440688505,0.00102466979918008,0.00479599811980439,0.00135491732665077,,,,,
-37296,1.76131687242798,1.81069958847737,1.54732510288066,687112.931575477,-59.9899144796885,-45.3631702193778,-57.2012958002366,0.00100116181281844,0.00539313745164608,0.00138017834800545,,,,,
-36288,1.39917695473251,1.81069958847737,1.1522633744856,689021.578607631,-59.9738824929898,-43.8929978305855,-56.7143826269623,0.00100301141434095,0.0063877823265597,0.00145975801556828,,,,,
-35280,0.790123456790124,1.81069958847737,0.740740740740741,690930.225639785,-59.957850506291,-42.4228254417933,-56.2274694536881,0.00100486443291928,0.00756586744123385,0.00154392616511863,,,,,
-34272,0.197530864197531,-0.181069958847737,0.329218106995885,692838.872671939,-60.25961338357,-39.4753164574837,-54.874687387297,0.000970553166441559,0.0106226819136131,0.00180412087079852,,,,,
-33264,-0.148148148148148,-0.197530864197531,-0.065843621399177,694747.519704093,-60.5613762608489,-36.5278074731741,-53.521905320906,0.000937413463976604,0.0149145318648883,0.00210816565583671,,,,,
-32256,-0.131687242798354,-0.181069958847737,0.0987654320987654,696656.166736247,-60.3991193936012,-27.1636956278177,-45.9523751117907,0.000955089411476161,0.0438344153668407,0.00503942799697166,,,,,
-31248,0.246913580246914,-0.197530864197531,0.493827160493827,698564.813768401,-60.2368625263535,-17.7995837824613,-38.3828449026754,0.000973098658135601,0.128831128456415,0.0120464131774229,,,,,
-30240,0.855967078189301,-0.181069958847737,0.905349794238683,700473.460800555,-60.0499624539877,-24.7371051549652,-47.0777395680673,0.000994264371794998,0.057962184138976,0.00442703567365235,,,,,
-29232,1.44855967078189,1.81069958847737,1.30041152263374,702382.107832709,-59.8630623816218,-31.6746265274691,-55.7726342334592,0.00101589045751531,0.0260776632977887,0.00162692783047836,,,,,
-28224,1.77777777777778,1.81069958847737,1.7119341563786,704290.754864863,-60.0426711051018,-36.8250224857373,-61.9304632472157,0.000995099355011786,0.0144128171094105,0.000800712922700036,,,,,
-27216,1.74485596707819,1.81069958847737,1.51440329218107,706199.401897017,-60.2222798285818,-41.9754184440054,-68.0882922609721,0.000974733760928104,0.00796579412262499,0.000394080900558649,,,,,
-26208,1.34979423868313,1.82716049382716,1.11934156378601,708108.048929172,-60.266590187146,-44.7726513054187,-67.0153243147092,0.000969773897959125,0.00577254642985745,0.000445896213375446,,,,,
-25200,0.740740740740741,1.81069958847737,0.707818930041152,710016.695961326,-60.3109005457103,-47.569884166832,-65.9423563684463,0.000964839272897817,0.00418317267203978,0.000504524408111911,,,,,
-24192,0.164609053497942,-0.181069958847737,0.296296296296296,711925.34299348,-60.213465414944,-49.1065316175569,-64.9346134992935,0.00097572341976643,0.00350488214612587,0.000566590547733379,,,,,
-23184,-0.164609053497942,-0.181069958847737,-0.0987654320987654,713833.990025634,-60.1160302841777,-50.6431790682817,-63.9268706301406,0.000986730348383656,0.00293657465787614,0.000636292008115506,,,,,
-22176,-0.11522633744856,-0.181069958847737,0.131687242798354,715742.637057788,-59.9854118827811,-51.9285880763943,-63.5126537300824,0.00100168093024422,0.00253262328913962,0.000667370973321599,,,,,
-21168,0.296296296296296,-0.197530864197531,0.526748971193416,717651.284089942,-59.8547934813845,-53.2139970845069,-63.0984368300241,0.00101685803792142,0.00218423894229592,0.000699967955516696,,,,,
-20160,0.905349794238683,-0.181069958847737,0.938271604938272,719559.931122096,-60.2454739937258,-54.4678044559904,-62.6613570815184,0.000972134375251266,0.00189064407143776,0.000736092081642316,,,,,
-19152,1.48148148148148,1.81069958847737,1.33333333333333,721468.57815425,-60.6361545060671,-55.721611827474,-62.2242773330127,0.000929377758056528,0.00163651280802887,0.000774080510952182,,,,,
-18144,1.79423868312757,1.81069958847737,1.74485596707819,723377.225186404,-60.5711230518077,-56.8399989537677,-62.5178045026818,0.000936362144077319,0.00143879875156194,0.000748358636203074,,,,,
-17136,1.7283950617284,1.81069958847737,1.48148148148148,725285.872218559,-60.5060915975483,-57.9583860800614,-62.8113316723509,0.000943399018602022,0.00126497136920647,0.00072349147208322,,,,,
-16128,1.30041152263374,1.81069958847737,1.06995884773663,727194.519250713,-60.4576550758133,-58.6023108215457,-62.8281993494514,0.00094867454180468,0.0011745850230541,0.000722087841687204,,,,,
-15120,0.691358024691358,1.81069958847737,0.674897119341564,729103.166282867,-60.4092185540784,-59.24623556303,-62.8450670265519,0.000953979565933778,0.0010906570772811,0.000720686934444624,,,,,
-14112,0.131687242798354,-0.181069958847737,0.263374485596708,731011.813315021,-60.3620878880542,-59.8688305030102,-62.5087454225305,0.000959170041390067,0.00101521604942688,0.000749139555341999,,,,,
-13104,-0.164609053497942,-0.181069958847737,-0.131687242798354,732920.460347175,-60.3149572220301,-60.4914254429904,-62.1724238185091,0.000964388757530342,0.00094499329668613,0.000778715481793058,,,,,
-12096,-0.0987654320987654,-0.181069958847737,0.164609053497942,734829.107379329,-60.2543614836753,-61.3415218173102,-62.1806949210976,0.000971140186265024,0.000856887700474573,0.00077797430613357,,,,,
-11088,0.345679012345679,-0.181069958847737,0.559670781893004,736737.754411483,-60.1937657453205,-62.19161819163,-62.1889660236861,0.000977938879953391,0.000776996549922065,0.000777233835919614,,,,,
-10080,0.954732510288066,-0.181069958847737,0.97119341563786,738646.401443637,-60.2641980426073,-62.3914377376827,-61.9385321446661,0.000970041016113789,0.000759325724367412,0.000799969432891433,,,,,
-9072,1.51440329218107,1.81069958847737,1.38271604938272,740555.048475791,-60.3346303398942,-62.5912572837355,-61.688098265646,0.000962206935660345,0.000742056777142602,0.000823370090165292,,,,,
-8064,1.81069958847737,1.81069958847737,1.77777777777778,742463.695507945,-60.4768139911259,-63.0105579236119,-62.0101676985292,0.000946584307494777,0.000707085780748577,0.000793398938470651,,,,,
-7056,1.69547325102881,1.82716049382716,1.44855967078189,744372.3425401,-60.6189976423576,-63.4298585634883,-62.3322371314125,0.000931215332157675,0.000673762866585537,0.000764518754184987,,,,,
